ts_date,actual_SIV_T_HS_InConv_1,pred_SIV_T_HS_InConv_1,actual_SIV_T_HS_InConv_2,pred_SIV_T_HS_InConv_2,actual_SIV_T_HS_Inv_1,pred_SIV_T_HS_Inv_1,actual_SIV_T_HS_Inv_2,pred_SIV_T_HS_Inv_2,actual_SIV_T_Container,pred_SIV_T_Container,actual_SIV_I_L1,pred_SIV_I_L1,actual_SIV_I_L2,pred_SIV_I_L2,actual_SIV_I_L3,pred_SIV_I_L3,actual_SIV_I_Battery,pred_SIV_I_Battery,actual_SIV_I_DC_In,pred_SIV_I_DC_In,actual_SIV_U_Battery,pred_SIV_U_Battery,actual_SIV_U_DC_In,pred_SIV_U_DC_In,actual_SIV_U_DC_Out,pred_SIV_U_DC_Out,actual_SIV_U_L1,pred_SIV_U_L1,actual_SIV_U_L2,pred_SIV_U_L2,actual_SIV_U_L3,pred_SIV_U_L3,actual_SIV_InConv_InEnergy,pred_SIV_InConv_InEnergy,actual_SIV_Output_Energy,pred_SIV_Output_Energy,actual_PLC_OpenACOutputCont,pred_PLC_OpenACOutputCont,actual_PLC_OpenInputCont,pred_PLC_OpenInputCont,actual_SIV_DevIsAlive,pred_SIV_DevIsAlive,health_status_pred,confidence_%
2024-08-06 12:12:25.978,47.0,46.10637,47.0,45.897858,51.0,50.18948,46.0,45.75328,57.0,57.28771,34.75,69.71062,33.66,67.01961,34.66,69.20691,0.0,-0.006344114,30.37,54.735035,113.0,113.021484,824.03,817.5355,126.0,126.00028,220.0,219.99971,220.0,219.99707,220.78,220.04906,311.0,350.92267,269.0,296.95688,0.0,0.0034199972,0.0,0.005588712,52455.5,37378.605,0,591.2691
2024-08-06 12:12:51.578,46.03,46.10578,46.44,45.899635,50.08,50.18952,46.0,45.756065,57.0,57.293995,27.37,69.72392,26.39,67.02467,27.37,69.21904,0.0,-0.006323724,25.06,54.747406,113.0,113.02149,836.11,817.53064,126.0,126.00028,220.0,219.99971,220.0,219.99713,220.89,220.04898,311.0,351.31686,269.75,297.37955,0.0,0.0033731863,0.0,0.005492791,52555.5,37328.098,0,591.2691
2024-08-06 12:13:17.178,46.0,46.105198,46.0,45.90141,49.86,50.189568,46.0,45.758846,57.0,57.30025,31.91,69.73713,31.12,67.029755,31.91,69.23104,0.0,-0.0063032014,28.38,54.759724,113.0,113.02151,821.47,817.52563,126.0,126.00028,220.0,219.99971,220.0,219.99718,220.55,220.0489,311.0,351.71042,270.0,297.80148,0.0,0.0033264393,0.0,0.0053974236,52655.5,37277.895,0,591.2691
2024-08-06 12:13:42.781,45.18,46.104618,45.72,45.903187,49.0,50.18961,46.0,45.76161,57.0,57.3065,60.97,69.75024,58.63,67.03483,60.5,69.24293,0.0,-0.006282745,46.92,54.771973,113.0,113.02152,850.0,817.52075,126.0,126.00028,220.0,219.99971,220.0,219.99724,220.0,220.04883,311.81,352.1035,270.0,298.22253,0.0,0.0032796497,0.0,0.0053027375,52755.5,37227.934,0,591.2691
2024-08-06 12:14:08.381,45.0,46.10403,45.0,45.904964,49.0,50.189644,46.0,45.764355,57.0,57.31273,82.99,69.76324,79.36,67.0399,81.83,69.2547,0.0,-0.006262355,62.74,54.784164,113.0,113.02154,833.21,817.51587,126.0,126.00028,220.0,219.99973,220.0,219.99728,220.0,220.04875,312.0,352.49597,270.0,298.64285,0.0,0.0032329664,0.0,0.005208605,52855.5,37178.246,0,591.2691
2024-08-06 12:14:33.725,45.0,46.103443,45.0,45.906734,49.83,50.18968,45.21,45.767086,57.0,57.318947,89.6,69.776146,85.64,67.044945,88.35,69.26635,0.0,-0.006241965,65.66,54.796288,113.0,113.02155,859.69,817.51086,126.0,126.00028,220.0,219.99973,220.0,219.99734,220.0,220.04866,312.01,352.888,270.22,299.0625,0.0,0.0031861553,0.0,0.0051149614,52954.83,37128.78,0,591.2691
2024-08-06 12:14:59.325,45.0,46.10285,45.0,45.908504,50.0,50.189705,45.0,45.7698,57.0,57.32514,90.02,69.78895,86.04,67.049995,89.0,69.277885,0.0,-0.00622131,68.54,54.808346,113.0,113.02157,829.92,817.506,126.0,126.00028,220.0,219.99973,220.0,219.99739,220.0,220.0486,313.0,353.27948,271.0,299.48154,0.0,0.003139238,0.0,0.005021787,53054.5,37079.543,0,591.2691
2024-08-06 12:15:24.925,45.0,46.10226,45.0,45.910263,50.0,50.18972,45.0,45.7725,57.0,57.33132,90.38,69.80165,86.38,67.055016,89.0,69.28934,0.0,-0.0062008533,69.47,54.82036,113.0,113.02158,822.78,817.50104,126.0,126.00028,220.0,219.99973,220.0,219.99744,220.0,220.04851,313.0,353.67062,271.0,299.89993,0.0,0.0030922994,0.0,0.004929144,53154.5,37030.484,0,591.2691
2024-08-06 12:15:50.525,45.0,46.101658,45.0,45.912018,50.0,50.18973,45.0,45.775177,57.0,57.337486,90.98,69.814285,87.0,67.060036,89.11,69.300674,0.0,-0.0061804634,70.0,54.832306,113.0,113.0216,819.78,817.4961,126.0,126.00028,220.0,219.99973,220.0,219.9975,220.0,220.04845,313.43,354.0613,271.64,300.3178,0.0,0.0030453182,0.0,0.0048368634,53254.5,36981.633,0,591.2691
2024-08-06 12:16:16.125,45.0,46.101048,45.0,45.913765,50.0,50.189735,45.0,45.777843,57.0,57.343636,91.0,69.82682,87.0,67.06505,89.21,69.31191,0.0,-0.00616014,70.0,54.844204,113.0,113.021614,818.96,817.49115,126.0,126.00028,220.0,219.99973,220.0,219.99754,220.0,220.04837,314.0,354.4516,272.0,300.73523,0.0,0.0029981667,0.0,0.004745051,53354.5,36932.934,0,591.2691
2024-08-06 12:16:41.725,45.0,46.100426,45.0,45.9155,50.0,50.189728,45.0,45.780487,57.0,57.349766,90.77,69.839294,86.85,67.070015,89.02,69.32307,0.0,-0.006139883,70.0,54.856037,113.0,113.02163,814.64,817.4862,126.0,126.00028,220.0,219.99973,220.0,219.99759,220.0,220.0483,314.06,354.84146,272.0,301.1522,0.0,0.0029509086,0.0,0.0046535153,53454.5,36884.387,0,591.2691
2024-08-06 12:17:07.325,45.0,46.099792,45.0,45.91723,50.0,50.189705,45.0,45.78312,57.0,57.355885,90.42,69.85167,86.46,67.07498,89.0,69.3341,0.0,-0.006119692,68.88,54.86783,113.0,113.021645,828.5,817.48126,126.0,126.00027,220.0,219.99973,220.0,219.99765,220.0,220.04822,315.0,355.23096,272.84,301.56857,0.0,0.002903523,0.0,0.0045623626,53554.5,36835.973,0,591.2691
2024-08-06 12:17:32.925,45.0,46.099148,45.0,45.918945,50.0,50.189674,45.0,45.785732,57.0,57.361977,90.0,69.86395,86.0,67.07993,89.0,69.34506,0.0,-0.0060993023,68.15,54.879562,113.0,113.02166,836.25,817.4763,126.0,126.00027,220.0,219.99974,220.0,219.9977,220.0,220.04814,315.0,355.61996,273.0,301.98453,0.0,0.0028560308,0.0,0.004471572,53654.5,36787.68,0,591.2691
2024-08-06 12:17:58.525,45.0,46.09849,45.0,45.920654,50.0,50.189625,45.0,45.788326,57.0,57.368057,90.0,69.87619,86.0,67.08486,89.0,69.35595,0.0,-0.0060793776,69.9,54.89125,113.0,113.021675,815.94,817.4714,126.0,126.00027,220.0,219.99974,220.0,219.99774,220.0,220.04807,315.48,356.00858,273.05,302.40018,0.0,0.0028082833,0.0,0.004381037,53754.5,36739.5,0,591.2691
2024-08-06 12:18:24.125,45.0,46.097816,45.0,45.92235,50.0,50.189564,45.0,45.7909,57.0,57.374123,90.0,69.88836,86.0,67.089775,88.98,69.36675,0.0,-0.006059386,66.81,54.902885,113.0,113.02169,853.19,817.46643,126.0,126.00027,220.0,219.99974,220.0,219.99779,220.0,220.04799,316.0,356.39682,274.0,302.81522,0.0,0.002760408,0.0,0.0042907787,53854.5,36691.41,0,591.2691
2024-08-06 12:18:49.723,45.0,46.097137,45.0,45.924038,50.0,50.18949,45.0,45.793465,57.0,57.380173,90.0,69.90045,86.06,67.09467,89.0,69.37745,0.0,-0.006039262,69.31,54.914486,113.0,113.02171,821.67,817.4614,126.0,126.00027,220.0,219.99974,220.0,219.99785,220.0,220.04791,316.11,356.78458,274.0,303.22992,0.0,0.0027124262,0.0,0.0042007756,53954.5,36643.414,0,591.2691
2024-08-06 12:19:15.323,45.0,46.09644,45.0,45.925716,50.0,50.189404,45.0,45.796005,57.0,57.386208,90.25,69.91249,86.28,67.099556,89.0,69.38809,0.0,-0.0060196025,69.26,54.926037,113.0,113.02173,824.71,817.4564,126.0,126.00027,220.0,219.99974,220.0,219.9979,220.0,220.04785,317.0,357.17194,274.47,303.64423,0.0,0.0026642529,0.0,0.004111028,54054.5,36595.492,0,591.2691
2024-08-06 12:19:40.667,45.0,46.09573,45.0,45.927383,50.0,50.1893,45.0,45.79854,57.0,57.39222,90.26,69.92447,86.42,67.10442,89.0,69.398674,0.0,-0.0059998105,70.23,54.937553,113.0,113.02174,812.49,817.4515,126.0,126.00027,220.0,219.99974,220.0,219.99794,220.0,220.04776,317.0,357.55878,275.0,304.05814,0.0,0.0026159093,0.0,0.0040215147,54153.56,36547.645,0,591.2691
2024-08-06 12:20:06.267,45.0,46.095005,45.0,45.929035,50.0,50.18919,45.0,45.80105,57.0,57.398216,90.02,69.93639,86.41,67.10926,89.0,69.40916,0.0,-0.0059800847,70.0,54.94903,113.0,113.02176,815.48,817.4465,126.0,126.00027,220.0,219.99974,220.0,219.998,220.0,220.0477,317.52,357.94516,275.0,304.47156,0.0,0.002567438,0.0,0.0039321925,54253.5,36499.855,0,591.2691
2024-08-06 12:20:31.867,45.0,46.09426,45.0,45.930683,50.0,50.189056,45.0,45.803543,57.0,57.404194,90.0,69.94825,86.0,67.114105,89.0,69.419586,0.0,-0.0059604254,68.2,54.96046,113.0,113.021774,838.52,817.44147,126.0,126.00027,220.0,219.99976,220.0,219.99805,220.0,220.0476,318.0,358.33105,275.66,304.8845,0.0,0.002518839,0.0,0.00384302,54353.5,36452.13,0,591.2691
2024-08-06 12:20:57.467,45.0,46.093513,45.0,45.932316,50.0,50.188915,45.0,45.80602,57.0,57.41016,90.0,69.960075,86.0,67.11891,89.0,69.42995,0.0,-0.005940899,70.08,54.97186,113.0,113.02179,810.84,817.43646,126.0,126.00027,220.0,219.99976,220.0,219.9981,220.0,220.04755,318.15,358.71643,276.0,305.29694,0.0,0.0024700696,0.0,0.0037541238,54453.5,36404.457,0,591.2691
2024-08-06 12:21:23.067,45.0,46.09275,45.0,45.933937,50.0,50.18876,45.0,45.808487,57.0,57.416107,90.22,69.97184,86.3,67.123726,88.88,69.44023,0.0,-0.005921439,66.42,54.98324,113.0,113.021805,857.8,817.4315,126.0,126.00027,220.0,219.99976,220.0,219.99814,220.0,220.04749,319.0,359.10126,276.0,305.70898,0.0,0.0024211085,0.0,0.003665483,54553.5,36356.848,0,591.2691
2024-08-06 12:21:48.667,45.0,46.09197,45.0,45.93555,50.0,50.188587,45.0,45.810932,57.0,57.42204,89.35,69.983574,85.19,67.12853,87.61,69.45046,0.0,-0.0059017795,70.31,54.99457,113.0,113.02182,796.54,817.4265,126.0,126.00027,220.0,219.99976,220.0,219.9982,220.0,220.0474,319.0,359.48553,276.86,306.12048,0.0,0.002372169,0.0,0.003576949,54653.5,36309.28,0,591.2691
2024-08-06 12:22:14.267,45.0,46.09118,45.0,45.937157,50.0,50.188408,45.0,45.813366,57.0,57.42795,87.88,69.99524,83.87,67.13332,86.72,69.46062,0.0,-0.00588212,64.64,55.00587,113.0,113.021835,857.21,817.42145,126.0,126.00027,220.0,219.99976,220.0,219.99825,220.0,220.04733,319.57,359.86926,277.0,306.53156,0.0,0.0023229737,0.0,0.003488713,54753.5,36261.785,0,591.2691
2024-08-06 12:22:39.867,45.0,46.090378,45.0,45.938755,50.0,50.188213,45.0,45.815784,57.0,57.43384,64.3,70.006874,61.35,67.13809,63.3,69.470726,0.0,-0.0058627264,51.89,55.017136,113.0,113.02186,804.85,817.41644,126.0,126.00027,220.0,219.99976,220.0,219.99829,220.0,220.04727,320.0,360.25235,277.0,306.94193,0.0,0.0022737575,0.0,0.0034006257,54853.5,36214.332,0,591.2691
2024-08-06 12:23:05.467,45.0,46.089565,45.0,45.94034,50.0,50.188004,45.0,45.818188,57.0,57.43972,58.0,70.01847,55.02,67.14286,57.0,69.480774,0.0,-0.0058432664,47.0,55.02838,113.0,113.02187,809.74,817.41144,126.0,126.00027,220.0,219.99976,220.0,219.99832,220.0,220.04718,320.0,360.6348,277.85,307.35184,0.0,0.0022244132,0.0,0.003312794,54953.5,36166.934,0,591.2691
2024-08-06 12:23:31.068,45.0,46.088737,45.0,45.941917,50.0,50.18779,45.0,45.82058,57.0,57.445583,58.0,70.030014,55.0,67.14762,57.0,69.49075,0.0,-0.0058236737,44.51,55.039585,113.0,113.02189,855.58,817.4064,126.0,126.00027,220.0,219.99976,220.0,219.99837,220.0,220.04712,320.35,361.0167,278.0,307.7611,0.0,0.002174984,0.0,0.0032251114,55053.5,36119.598,0,591.2691
2024-08-06 12:23:56.668,45.0,46.08791,45.0,45.943485,50.0,50.18756,45.0,45.822952,57.0,57.45143,58.7,70.04152,55.89,67.15238,57.78,69.50068,0.0,-0.005804213,46.57,55.050766,113.0,113.021904,827.01,817.40137,126.0,126.00027,220.0,219.99976,220.0,219.99841,220.0,220.04704,321.0,361.39795,278.0,308.1699,0.0,0.0021254483,0.0,0.0031377266,55153.5,36072.32,0,591.2691
2024-08-06 12:24:22.268,45.0,46.087067,45.75,45.94505,50.0,50.18732,45.73,45.825317,57.0,57.457256,62.16,70.052986,59.64,67.15713,61.16,69.51054,0.0,-0.00578482,49.44,55.061916,113.0,113.02192,816.8,817.3963,126.0,126.00027,220.0,219.99976,220.0,219.99847,220.0,220.04697,321.0,361.7785,278.0,308.578,0.0,0.00207587,0.0,0.0030505124,55253.29,36025.11,0,591.2691
2024-08-06 12:24:47.612,45.0,46.086212,46.0,45.9466,50.0,50.187073,46.0,45.827667,57.0,57.463066,68.11,70.064415,65.17,67.16188,67.11,69.52033,0.0,-0.0057652267,55.14,55.073036,113.0,113.021935,795.93,817.3913,126.0,126.00025,220.0,219.99976,220.0,219.99852,220.0,220.04689,321.0,362.15845,278.54,308.98544,0.0,0.0020262704,0.0,0.0029635534,55352.5,35977.965,0,591.2691
2024-08-06 12:25:13.212,45.0,46.085354,46.0,45.948154,50.0,50.186817,46.0,45.83,57.0,57.46886,74.38,70.0758,70.73,67.1666,73.31,69.53007,0.0,-0.005745634,56.89,55.084137,113.0,113.02195,837.8,817.3862,126.0,126.00025,220.0,219.99976,220.0,219.99857,220.0,220.04683,321.89,362.53766,279.0,309.3922,0.0,0.0019766283,0.0,0.0028768925,55452.5,35930.91,0,591.2691
2024-08-06 12:25:38.812,45.4,46.08449,46.0,45.94969,50.0,50.186546,46.0,45.832325,57.0,57.474636,78.32,70.08715,74.56,67.17134,77.14,69.53975,0.0,-0.0057261074,62.75,55.0952,113.06,113.021965,795.32,817.3812,126.0,126.00025,220.0,219.99976,220.0,219.99861,220.0,220.04674,322.0,362.91623,279.0,309.79846,0.0,0.0019269009,0.0,0.0027904871,55552.5,35883.91,0,591.2691
2024-08-06 12:26:04.412,46.0,46.08362,46.0,45.95123,50.0,50.18627,46.0,45.834637,57.0,57.480392,82.54,70.09845,78.56,67.17607,81.46,69.54937,0.0,-0.0057065147,61.18,55.10624,113.0,113.02199,854.74,817.37616,126.0,126.00025,220.0,219.99976,220.0,219.99866,220.0,220.04668,322.1,363.294,279.31,310.20392,0.0,0.0018772375,0.0,0.002704337,55652.5,35837.004,0,591.2691
2024-08-06 12:26:30.012,46.0,46.082737,46.0,45.952763,50.0,50.18599,46.0,45.836933,57.0,57.486137,59.77,70.10972,57.06,67.180786,59.25,69.55893,0.0,-0.005686722,48.96,55.11725,113.0,113.022,800.56,817.3712,126.0,126.00025,220.0,219.99977,220.0,219.9987,220.0,220.04662,323.0,363.6712,280.0,310.6086,0.0,0.0018275315,0.0,0.0026184425,55752.5,35790.18,0,591.2691
2024-08-06 12:26:55.612,46.0,46.081852,46.0,45.954285,50.0,50.185703,46.0,45.83922,57.0,57.491863,56.41,70.12093,54.24,67.18551,55.64,69.56843,0.0,-0.005667063,41.92,55.128227,113.0,113.02202,887.98,817.3661,126.0,126.00025,220.0,219.99977,220.0,219.99875,220.0,220.04652,323.0,364.04758,280.0,311.0126,0.0,0.0017779106,0.0,0.0025329099,55852.5,35743.46,0,591.2691
2024-08-06 12:27:21.212,46.0,46.080967,46.0,45.955807,50.0,50.18541,46.0,45.841488,57.0,57.497578,58.82,70.132126,56.74,67.19024,57.88,69.57786,0.0,-0.0056474037,46.71,55.13918,113.0,113.02203,829.16,817.36115,126.0,126.00025,220.0,219.99977,220.0,219.99878,220.0,220.04646,323.0,364.42334,280.0,311.41586,0.0,0.0017280343,0.0,0.0024475688,55952.5,35696.836,0,591.2691
2024-08-06 12:27:46.812,46.0,46.08007,46.0,45.95732,50.0,50.185112,46.0,45.843754,57.0,57.503265,54.53,70.14326,52.82,67.194954,54.35,69.58724,0.0,-0.005627811,43.94,55.15009,113.0,113.02205,830.0,817.356,126.0,126.00025,220.0,219.99977,220.0,219.99883,220.0,220.04639,323.44,364.7983,280.23,311.81845,0.0,0.0016783922,0.0,0.0023625896,56052.5,35650.312,0,591.2691
2024-08-06 12:28:12.412,45.04,46.079174,46.0,45.958836,49.39,50.1848,46.0,45.846,57.0,57.508945,54.69,70.154366,52.98,67.19966,54.26,69.59655,0.0,-0.0056078197,44.69,55.16098,113.0,113.022064,814.04,817.3511,126.0,126.00025,220.0,219.99977,220.0,219.9989,220.0,220.04631,324.0,365.17258,281.0,312.22028,0.0,0.0016287287,0.0,0.0022779722,56152.5,35603.902,0,591.2691
2024-08-06 12:28:38.011,45.0,46.078274,45.3,45.960342,49.0,50.184494,45.62,45.84824,57.0,57.514603,75.93,70.16542,72.82,67.20437,74.86,69.60581,0.0,-0.005588027,59.72,55.17184,113.0,113.02208,809.68,817.34607,126.0,126.00025,220.0,219.99977,220.0,219.99893,220.0,220.04623,324.0,365.54605,281.0,312.62134,0.0,0.001579044,0.0,0.002193653,56252.5,35557.6,0,591.2691
2024-08-06 12:29:03.611,45.0,46.07737,46.0,45.96184,49.58,50.184177,45.0,45.850468,57.0,57.52025,87.7,70.17644,83.74,67.209076,86.48,69.615,0.0,-0.005568036,71.62,55.18266,113.0,113.0221,774.99,817.34106,126.0,126.00025,220.0,219.99977,220.0,219.99898,220.0,220.04617,324.21,365.9188,281.0,313.0215,0.0,0.0015294445,0.0,0.0021096317,56352.5,35511.418,0,591.2691
2024-08-06 12:29:29.211,45.54,46.076466,46.0,45.963345,50.0,50.183857,45.72,45.852684,57.0,57.52588,73.1,70.18741,69.99,67.21379,72.02,69.62412,0.0,-0.005548244,57.35,55.193462,113.04,113.02212,825.6,817.336,126.0,126.00025,220.0,219.99979,220.0,219.99902,220.0,220.04611,325.0,366.29083,281.78,313.42093,0.0,0.0014799087,0.0,0.0020259724,56452.5,35465.348,0,591.2691
2024-08-06 12:29:54.811,45.59,46.075558,46.0,45.964836,50.0,50.183533,46.0,45.854893,57.0,57.531487,58.0,70.19835,55.38,67.21849,57.0,69.63319,0.02,-0.0055282526,44.77,55.20422,113.13,113.02213,852.2,817.331,126.0,126.00025,220.0,219.99979,220.0,219.99907,220.0,220.04602,325.0,366.66217,282.0,313.81958,0.0,0.0014303518,0.0,0.0019427175,56552.5,35419.426,0,591.2691
2024-08-06 12:30:20.411,45.0,46.07465,46.0,45.96633,50.0,50.18321,46.0,45.857082,57.0,57.537083,58.0,70.20923,55.6,67.22319,57.0,69.6422,0.0,-0.005508062,47.05,55.214947,113.01,113.02215,811.53,817.32605,126.0,126.00025,220.0,219.99979,220.0,219.99911,220.0,220.04596,325.0,367.0327,282.0,314.21744,0.0,0.001380816,0.0,0.0018597819,56652.5,35373.625,0,591.2691
2024-08-06 12:30:46.011,45.0,46.07374,46.0,45.96782,49.2,50.182877,46.0,45.859264,57.0,57.542664,58.0,70.22006,55.08,67.2279,57.0,69.65113,0.0,-0.0054878714,44.38,55.225655,113.0,113.02216,858.12,817.3211,126.0,126.00025,220.0,219.99979,220.0,219.99916,220.0,220.0459,325.77,367.40256,282.0,314.6145,0.0,0.0013314293,0.0,0.0017772295,56752.5,35327.96,0,591.2691
2024-08-06 12:31:11.611,45.0,46.07283,46.0,45.969307,49.0,50.182537,45.45,45.861435,57.0,57.54823,59.56,70.230865,56.76,67.23259,58.68,69.66001,0.0,-0.0054678796,47.53,55.236313,113.0,113.02218,816.26,817.31616,126.0,126.00024,220.0,219.99979,220.0,219.9992,220.0,220.0458,326.0,367.77164,282.7,315.01068,0.0,0.0012820852,0.0,0.0016950176,56852.5,35282.434,0,591.2691
2024-08-06 12:31:37.211,45.0,46.071922,45.17,45.970787,49.0,50.1822,45.0,45.863598,57.0,57.553772,66.68,70.24163,63.76,67.23727,65.72,69.668816,0.0,-0.005447623,50.86,55.24695,113.0,113.022194,836.26,817.31116,126.0,126.00024,220.0,219.99979,220.0,219.99924,220.0,220.04575,326.0,368.14008,283.0,315.40616,0.0,0.0012328262,0.0,0.0016131677,56952.5,35237.055,0,591.2691
2024-08-06 12:32:02.811,45.0,46.07101,45.2,45.972267,49.0,50.18186,45.0,45.865746,57.0,57.559307,84.76,70.25233,80.91,67.24196,83.52,69.67756,0.0,-0.0054274984,65.87,55.257538,113.0,113.02222,809.79,817.3063,126.0,126.00024,220.0,219.9998,220.0,219.99928,220.0,220.04567,326.55,368.5077,283.0,315.80078,0.0,0.0011835672,0.0,0.001531786,57052.5,35191.81,0,591.2691
2024-08-06 12:32:28.411,45.13,46.070095,46.0,45.97374,49.68,50.181522,45.0,45.867886,57.0,57.56482,90.47,70.26298,86.45,67.24664,89.37,69.68625,0.0,-0.0054071085,70.72,55.268093,113.0,113.02223,805.73,817.3013,126.0,126.00024,220.0,219.9998,220.0,219.99933,220.0,220.04561,327.0,368.87463,283.47,316.1945,0.0,0.0011344998,0.0,0.0014508088,57152.5,35146.723,0,591.2691
2024-08-06 12:32:54.011,46.0,46.069183,46.0,45.975212,50.0,50.18118,45.81,45.870014,57.0,57.570324,80.78,70.273605,77.36,67.25133,79.78,69.69486,0.0,-0.0053868513,63.16,55.27862,113.04,113.02225,817.27,817.2964,126.0,126.00024,220.0,219.9998,220.0,219.99936,220.0,220.04552,327.0,369.24084,284.0,316.5874,0.0,0.0010854112,0.0,0.0013701085,57252.5,35101.773,0,591.2691
2024-08-06 12:33:19.611,46.0,46.06827,46.0,45.97669,50.0,50.180836,46.0,45.872135,57.0,57.575806,70.55,70.284164,67.66,67.25601,69.57,69.70341,0.0,-0.0053666607,56.54,55.289112,113.06,113.02226,812.21,817.2914,126.0,126.00024,220.0,219.9998,220.0,219.99939,220.0,220.04546,327.75,369.60626,284.0,316.97958,0.0,0.0010364502,0.0,0.0012898338,57352.5,35056.996,0,591.2691
2024-08-06 12:33:45.212,46.0,46.067368,46.0,45.97815,50.0,50.18049,46.0,45.87424,57.0,57.58128,53.81,70.29469,51.65,67.26067,52.81,69.7119,0.0,-0.0053462046,44.38,55.299564,113.16,113.02228,807.42,817.28656,126.0,126.00024,220.0,219.9998,220.0,219.99944,220.0,220.0454,328.0,369.97104,284.03,317.37088,0.0,0.0009875532,0.0,0.0012100062,57452.5,35012.36,0,591.2691
2024-08-06 12:34:10.812,45.16,46.066456,46.0,45.979618,49.69,50.18014,46.0,45.87634,57.0,57.58673,49.0,70.30515,47.0,67.26535,48.0,69.72033,0.0,-0.0053259474,41.75,55.309982,113.0,113.02229,792.82,817.28156,126.0,126.00024,220.0,219.9998,220.0,219.99948,220.0,220.04532,328.0,370.33505,285.0,317.76132,0.0,0.0009387199,0.0,0.0011305404,57552.5,34967.89,0,591.2691
2024-08-06 12:34:35.899,45.0,46.06555,46.0,45.981083,49.0,50.179794,46.0,45.878426,57.0,57.592175,49.0,70.315575,47.0,67.27002,48.0,69.72869,0.0,-0.005305358,37.74,55.320354,113.0,113.02231,877.77,817.27673,126.0,126.00024,220.0,219.9998,220.0,219.99953,220.0,220.04524,328.07,370.6983,285.0,318.1509,0.0,0.00089001434,0.0,0.0010515003,57651.04,34923.58,0,591.2691
2024-08-06 12:35:01.499,45.0,46.064644,46.0,45.982544,49.0,50.179443,45.97,45.8805,57.0,57.597595,54.55,70.32595,52.44,67.27468,53.65,69.73699,0.0,-0.005284902,44.22,55.3307,113.1,113.02233,820.62,817.27185,126.0,126.00024,220.0,219.99982,220.0,219.99957,220.0,220.04517,329.0,371.06088,285.0,318.53967,0.0,0.0008413727,0.0,0.0009728648,57750.5,34879.438,0,591.2691
2024-08-06 12:35:27.099,45.0,46.06374,45.89,45.984,49.0,50.17909,45.0,45.88257,57.0,57.60301,58.0,70.33628,55.83,67.27933,57.0,69.74521,0.0,-0.0052644457,47.21,55.341003,113.0,113.02235,812.74,817.267,126.0,126.00024,220.0,219.99982,220.0,219.99962,220.0,220.0451,329.0,371.42273,285.0,318.9276,0.0,0.0007928801,0.0,0.0008946337,57850.5,34835.457,0,591.2691
2024-08-06 12:35:52.699,45.0,46.06283,45.0,45.985455,49.0,50.178738,45.0,45.884624,57.0,57.6084,59.21,70.34656,56.99,67.28399,58.29,69.75337,0.0,-0.005243989,47.6,55.351276,113.0,113.02236,815.7,817.26215,126.0,126.00024,220.0,219.99982,220.0,219.99966,220.0,220.04504,329.0,371.78387,285.28,319.31473,0.0,0.00074440875,0.0,0.00081687095,57950.5,34791.62,0,591.2691
2024-08-06 12:36:18.299,45.0,46.061935,45.0,45.986904,49.0,50.178383,45.0,45.886673,57.0,57.613773,62.73,70.35679,60.07,67.288635,61.86,69.76147,0.0,-0.0052232672,49.04,55.361496,113.0,113.02238,829.97,817.2573,126.0,126.00024,220.0,219.99982,220.0,219.9997,220.0,220.04498,329.42,372.14426,286.0,319.70096,0.0,0.00069604383,0.0,0.0007395127,58050.5,34747.977,0,591.2691
2024-08-06 12:36:43.899,45.0,46.061035,45.0,45.988354,49.0,50.178032,45.0,45.88871,57.0,57.619137,67.7,70.36697,65.11,67.293274,66.65,69.7695,0.0,-0.0052027446,54.8,55.371685,113.0,113.02239,801.22,817.25256,126.0,126.00024,220.0,219.99982,220.0,219.99973,220.0,220.04489,330.0,372.50394,286.0,320.08636,0.0,0.0006478279,0.0,0.0006625162,58150.5,34704.49,0,591.2691
2024-08-06 12:37:09.499,45.0,46.060135,45.1,45.989803,49.0,50.177677,45.0,45.890736,57.0,57.62449,106.79,70.3771,102.32,67.29791,105.2,69.77747,0.0,-0.0051820893,83.35,55.38184,113.0,113.02241,812.51,817.24774,126.02,126.00024,220.0,219.99982,220.0,219.99977,220.02,220.04483,330.0,372.8629,286.05,320.4709,0.0,0.0005997185,0.0,0.00058592425,58250.5,34661.184,0,591.2691
2024-08-06 12:37:35.099,45.65,46.059242,46.0,45.99125,49.77,50.177326,45.0,45.89275,57.0,57.629826,113.02,70.38718,108.17,67.30255,111.29,69.785385,0.0,-0.0051614335,86.38,55.391956,113.0,113.02242,824.84,817.2429,126.0,126.00022,220.0,219.99982,220.0,219.99982,220.0,220.04475,330.83,373.22122,287.0,320.85464,0.0,0.00055171543,0.0,0.0005098219,58350.5,34618.035,0,591.2691
2024-08-06 12:38:00.699,46.0,46.058346,46.0,45.992695,50.0,50.176975,45.98,45.89476,57.0,57.635147,111.62,70.39722,106.96,67.307175,109.96,69.79323,0.0,-0.005140778,88.97,55.402027,113.07,113.022446,788.4,817.2382,126.0,126.00022,220.0,219.99983,220.0,219.99985,220.0,220.0447,331.0,373.57867,287.0,321.23743,0.0,0.00050384016,0.0,0.00043410272,58450.5,34575.066,0,591.2691
